product_id,category,sub_category,product_name,product_keyword,cat_key,subcat_key,bag,bow
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,"['logitech', 'g430', 'surround', 'sound', 'gaming', 'headset', 'dolby', '7', '1', 'technology']",['technology'],['accessories'],"['technology', 'accessories', 'logitech', 'g430', 'surround', 'sound', 'gaming', 'headset', 'dolby', '7', '1', 'technology']",technology accessories logitech g430 surround sound gaming headset dolby 7 1 technology
OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders","['wilson', 'jones', '1', 'hanging', 'dubllock', 'ring', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'wilson', 'jones', '1', 'hanging', 'dubllock', 'ring', 'binders']",officesupplies binders wilson jones 1 hanging dubllock ring binders
OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders","['avery', 'trapezoid', 'extra', 'heavy', 'duty', '4', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'avery', 'trapezoid', 'extra', 'heavy', 'duty', '4', 'binders']",officesupplies binders avery trapezoid extra heavy duty 4 binders
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,"['plantronics', 'voyager', 'pro', 'hd', 'bluetooth', 'headset']",['technology'],['phones'],"['technology', 'phones', 'plantronics', 'voyager', 'pro', 'hd', 'bluetooth', 'headset']",technology phones plantronics voyager pro hd bluetooth headset
OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""","['acco', 'flexible', 'accohide', 'square', 'ring', 'data', 'binder', 'dark', 'blue', '11', '1', '2', 'x', '14', '7', '8']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'acco', 'flexible', 'accohide', 'square', 'ring', 'data', 'binder', 'dark', 'blue', '11', '1', '2', 'x', '14', '7', '8']",officesupplies binders acco flexible accohide square ring data binder dark blue 11 1 2 x 14 7 8
OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,"['acme', 'tagit', 'stainless', 'steel', 'antibacterial', 'scissors']",['officesupplies'],['supplies'],"['officesupplies', 'supplies', 'acme', 'tagit', 'stainless', 'steel', 'antibacterial', 'scissors']",officesupplies supplies acme tagit stainless steel antibacterial scissors
OFF-PA-10000809,Office Supplies,Paper,Xerox 206,"['xerox', '206']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '206']",officesupplies paper xerox 206
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,"['holmes', 'odor', 'grabber']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'holmes', 'odor', 'grabber']",officesupplies appliances holmes odor grabber
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,"['xerox', '21']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '21']",officesupplies paper xerox 21
FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,"['electrix', 'halogen', 'magnifier', 'lamp']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'electrix', 'halogen', 'magnifier', 'lamp']",furniture furnishings electrix halogen magnifier lamp
FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"['gueststacker', 'chair', 'chrome', 'finish', 'legs']",['furniture'],['chairs'],"['furniture', 'chairs', 'gueststacker', 'chair', 'chrome', 'finish', 'legs']",furniture chairs gueststacker chair chrome finish legs
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","['rubbermaid', 'clustermat', 'chairmats', 'mat', 'size', '66', 'x', '60', '"",', 'lip', '20', '11', '90', 'degree', 'angle']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'rubbermaid', 'clustermat', 'chairmats', 'mat', 'size', '66', 'x', '60', '"",', 'lip', '20', '11', '90', 'degree', 'angle']","furniture furnishings rubbermaid clustermat chairmats mat size 66 x 60 "", lip 20 11 90 degree angle"
TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,"['logitech', 'desktop', 'mk120', 'mouse', 'keyboard', 'combo']",['technology'],['accessories'],"['technology', 'accessories', 'logitech', 'desktop', 'mk120', 'mouse', 'keyboard', 'combo']",technology accessories logitech desktop mk120 mouse keyboard combo
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,"['prismacolor', 'color', 'pencil', 'set']",['officesupplies'],['art'],"['officesupplies', 'art', 'prismacolor', 'color', 'pencil', 'set']",officesupplies art prismacolor color pencil set
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear","['eldon', 'imàge', 'series', 'desk', 'accessories', 'clear']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', 'imàge', 'series', 'desk', 'accessories', 'clear']",furniture furnishings eldon imàge series desk accessories clear
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,"['adjustable', 'depth', 'letter', 'legal', 'cart']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'adjustable', 'depth', 'letter', 'legal', 'cart']",officesupplies storage adjustable depth letter legal cart
TEC-PH-10003092,Technology,Phones,Motorola L804,"['motorola', 'l804']",['technology'],['phones'],"['technology', 'phones', 'motorola', 'l804']",technology phones motorola l804
OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13","['blue', 'string', 'tie', 'button', 'interoffice', 'envelopes', '10', 'x', '13']",['officesupplies'],['envelopes'],"['officesupplies', 'envelopes', 'blue', 'string', 'tie', 'button', 'interoffice', 'envelopes', '10', 'x', '13']",officesupplies envelopes blue string tie button interoffice envelopes 10 x 13
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,"['honeywell', 'enviracaire', 'portable', 'hepa', 'air', 'cleaner', '17', 'x', '22', 'room']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'honeywell', 'enviracaire', 'portable', 'hepa', 'air', 'cleaner', '17', 'x', '22', 'room']",officesupplies appliances honeywell enviracaire portable hepa air cleaner 17 x 22 room
OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,"['hoover', 'shoulder', 'vac', 'commercial', 'portable', 'vacuum']",['officesupplies'],['appliances'],"['officesupplies', 'appliances', 'hoover', 'shoulder', 'vac', 'commercial', 'portable', 'vacuum']",officesupplies appliances hoover shoulder vac commercial portable vacuum
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,"['acco', 'expandable', 'hanging', 'binders']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'acco', 'expandable', 'hanging', 'binders']",officesupplies binders acco expandable hanging binders
TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,"['shocksock', 'galaxy', 's4', 'armband']",['technology'],['phones'],"['technology', 'phones', 'shocksock', 'galaxy', 's4', 'armband']",technology phones shocksock galaxy s4 armband
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"['brother', 'dcp1000', 'digital', '3', '1', 'multifunction', 'machine']",['technology'],['copiers'],"['technology', 'copiers', 'brother', 'dcp1000', 'digital', '3', '1', 'multifunction', 'machine']",technology copiers brother dcp1000 digital 3 1 multifunction machine
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,"['gbc', 'plastic', 'binding', 'combs']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'plastic', 'binding', 'combs']",officesupplies binders gbc plastic binding combs
FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,"['hon', 'valutask', 'swivel', 'chairs']",['furniture'],['chairs'],"['furniture', 'chairs', 'hon', 'valutask', 'swivel', 'chairs']",furniture chairs hon valutask swivel chairs
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,"['harbour', 'creations', '67200', 'series', 'stacking', 'chairs']",['furniture'],['chairs'],"['furniture', 'chairs', 'harbour', 'creations', '67200', 'series', 'stacking', 'chairs']",furniture chairs harbour creations 67200 series stacking chairs
FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray","['global', 'value', 'steno', 'chair', 'gray']",['furniture'],['chairs'],"['furniture', 'chairs', 'global', 'value', 'steno', 'chair', 'gray']",furniture chairs global value steno chair gray
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","['tenex', 'carpeted', 'granite', 'look', 'clear', 'contemporary', 'contour', 'shape', 'chair', 'mats']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'tenex', 'carpeted', 'granite', 'look', 'clear', 'contemporary', 'contour', 'shape', 'chair', 'mats']",furniture furnishings tenex carpeted granite look clear contemporary contour shape chair mats
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11","['dax', 'cubicle', 'frames', '8', '1', '2', 'x', '11']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'dax', 'cubicle', 'frames', '8', '1', '2', 'x', '11']",furniture furnishings dax cubicle frames 8 1 2 x 11
TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,"['maxell', '4', '7gb', 'dvd', 'r']",['technology'],['accessories'],"['technology', 'accessories', 'maxell', '4', '7gb', 'dvd', 'r']",technology accessories maxell 4 7gb dvd r
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,"['hon', 'comfortask', 'task', 'swivel', 'chairs']",['furniture'],['chairs'],"['furniture', 'chairs', 'hon', 'comfortask', 'task', 'swivel', 'chairs']",furniture chairs hon comfortask task swivel chairs
OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,"['xerox', '1923']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1923']",officesupplies paper xerox 1923
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,"['tops', 'green', 'bar', 'computer', 'printout', 'paper']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'tops', 'green', 'bar', 'computer', 'printout', 'paper']",officesupplies paper tops green bar computer printout paper
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,"['xerox', '1994']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '1994']",officesupplies paper xerox 1994
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,"['personal', 'creations', 'ink', 'jet', 'cards', 'labels']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'personal', 'creations', 'ink', 'jet', 'cards', 'labels']",officesupplies paper personal creations ink jet cards labels
OFF-LA-10001175,Office Supplies,Labels,Avery 514,"['avery', '514']",['officesupplies'],['labels'],"['officesupplies', 'labels', 'avery', '514']",officesupplies labels avery 514
TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,"['ativa', 'v4110mdd', 'micro', 'cut', 'shredder']",['technology'],['machines'],"['technology', 'machines', 'ativa', 'v4110mdd', 'micro', 'cut', 'shredder']",technology machines ativa v4110mdd micro cut shredder
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,"['spigen', 'samsung', 'galaxy', 's5', 'case', 'wallet']",['technology'],['phones'],"['technology', 'phones', 'spigen', 'samsung', 'galaxy', 's5', 'case', 'wallet']",technology phones spigen samsung galaxy s5 case wallet
TEC-PH-10000526,Technology,Phones,Vtech CS6719,"['vtech', 'cs6719']",['technology'],['phones'],"['technology', 'phones', 'vtech', 'cs6719']",technology phones vtech cs6719
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,"['xerox', '198']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'xerox', '198']",officesupplies paper xerox 198
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,"['gbc', 'docubind', 'p100', 'manual', 'binding', 'machine']",['officesupplies'],['binders'],"['officesupplies', 'binders', 'gbc', 'docubind', 'p100', 'manual', 'binding', 'machine']",officesupplies binders gbc docubind p100 manual binding machine
TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,"['imation', '8gb', 'micro', 'traveldrive', 'usb', '2', '0', 'flash', 'drive']",['technology'],['accessories'],"['technology', 'accessories', 'imation', '8gb', 'micro', 'traveldrive', 'usb', '2', '0', 'flash', 'drive']",technology accessories imation 8gb micro traveldrive usb 2 0 flash drive
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,"['acco', 'hot', 'clips', 'go']",['officesupplies'],['fasteners'],"['officesupplies', 'fasteners', 'acco', 'hot', 'clips', 'go']",officesupplies fasteners acco hot clips go
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,"['eldon', '200', 'class', 'desk', 'accessories']",['furniture'],['furnishings'],"['furniture', 'furnishings', 'eldon', '200', 'class', 'desk', 'accessories']",furniture furnishings eldon 200 class desk accessories
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,"['bretford', 'cr4500', 'series', 'slim', 'rectangular', 'table']",['furniture'],['tables'],"['furniture', 'tables', 'bretford', 'cr4500', 'series', 'slim', 'rectangular', 'table']",furniture tables bretford cr4500 series slim rectangular table
OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size","['fellowes', 'strictly', 'business', 'drawer', 'file', 'letter', 'legal', 'size']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'fellowes', 'strictly', 'business', 'drawer', 'file', 'letter', 'legal', 'size']",officesupplies storage fellowes strictly business drawer file letter legal size
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,"['eldon', 'shelf', 'savers', 'cubes', 'bins']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'eldon', 'shelf', 'savers', 'cubes', 'bins']",officesupplies storage eldon shelf savers cubes bins
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,"['anderson', 'hickey', 'conga', 'table', 'tops', 'accessories']",['furniture'],['tables'],"['furniture', 'tables', 'anderson', 'hickey', 'conga', 'table', 'tops', 'accessories']",furniture tables anderson hickey conga table tops accessories
TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,"['plantronics', 'cs510', 'head', 'monaural', 'wireless', 'headset', 'system']",['technology'],['accessories'],"['technology', 'accessories', 'plantronics', 'cs510', 'head', 'monaural', 'wireless', 'headset', 'system']",technology accessories plantronics cs510 head monaural wireless headset system
FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top","['bevis', 'round', 'bullnose', '29', 'high', 'table', 'top']",['furniture'],['tables'],"['furniture', 'tables', 'bevis', 'round', 'bullnose', '29', 'high', 'table', 'top']",furniture tables bevis round bullnose 29 high table top
OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","['rediform', '1', 'phone', 'message', 'bk', '4', '4x3', '16', 'form', 'pg', '40', 'messages', '3', 'pk']",['officesupplies'],['paper'],"['officesupplies', 'paper', 'rediform', '1', 'phone', 'message', 'bk', '4', '4x3', '16', 'form', 'pg', '40', 'messages', '3', 'pk']",officesupplies paper rediform 1 phone message bk 4 4x3 16 form pg 40 messages 3 pk
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,"['super', 'decoflex', 'portable', 'personal', 'file']",['officesupplies'],['storage'],"['officesupplies', 'storage', 'super', 'decoflex', 'portable', 'personal', 'file']",officesupplies storage super decoflex portable personal file
TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,"['imation', 'bio', '8gb', 'usb', 'flash', 'drive', 'corp']",['technology'],['accessories'],"['technology', 'accessories', 'imation', 'bio', '8gb', 'usb', 'flash', 'drive', 'corp']",technology accessories imation bio 8gb usb flash drive corp
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,"['panasonic', 'kx', 'mc6040', 'color', 'laser', 'multifunction', 'printer']",['technology'],['machines'],"['technology', 'machines', 'panasonic', 'kx', 'mc6040', 'color', 'laser', 'multifunction', 'printer']",technology machines panasonic kx mc6040 color laser multifunction printer
